Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
GCF_900497455.1_ASM90049745v1_genomic	-	O160/O8	H10	O160/O8:H10	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O160-3-wzx;O160-4-wzy;H10-10-fliC;	100;100;100;	100;100;100;	NZ_LR025096.1;NZ_LR025096.1;NZ_LR025096.1;	3007654-3008901;3004634-3005734;2873390-2874651;	1248;1101;1262;	v1.0 (11-03-2020)	-
GCF_900497485.1_ASM90049748v1_genomic	-	O15	H1	O15:H1	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O15-4-wzx;O15-8-wzy;H1-11-fliC;	100;100;100;	100;100;100;	NZ_LR025101.1;NZ_LR025101.1;NZ_LR025101.1;	3090937-3092181;3088726-3089904;2944746-2946533;	1245;1179;1788;	v1.0 (11-03-2020)	-
GCF_900520285.1_ASM90052028v1_genomic	-	O16	H48	O16:H48	-	Based on 3 allele(s)	wzx:1;wzy:0.999;fliC:1;	O16-1-wzx-origin;O16-2-wzy-origin;H48-1-fliC-origin;	100;99.914;99.933;	100;100;100;	NZ_LS992166.1;NZ_LS992166.1;NZ_LS992166.1;	1917909-1919156;1920267-1921433;2009905-2011401;	1248;1167;1497;	v1.0 (11-03-2020)	-
GCF_900520305.1_ASM90052030v1_genomic	-	O89	H10	O89:H10	-	Based on 3 allele(s)	wzm:0.941;wzt:0.936;fliC:1;	O89-1-wzm-origin;O89-4-wzt;H10-17-fliC;	94.103;93.625;100;	100;100;100;	NZ_LS992171.1;NZ_LS992171.1;NZ_LS992171.1;	3360000-3360779;3359241-3359993;1877013-1878275;	780;753;1263;	v1.0 (11-03-2020)	High similarity O-antigen group 15:O89/O101/O162 as per A.Iguchi et.al (PMID: 25428893)
GCF_900520325.1_ASM90052032v1_genomic	-	O25	H4	O25:H4	-	Based on 3 allele(s)	wzx:0.96;wzy:0.957;fliC:1;	O25-1-wzx-origin;O25-2-wzy-origin;H4-2-fliC-origin;	96.032;95.673;100;	100;100;100;	NZ_LS992168.1;NZ_LS992168.1;NZ_LS992168.1;	1866540-1867799;1869952-1871014;2039068-2040117;	1260;1063;1050;	v1.0 (11-03-2020)	-
GCF_900520345.1_ASM90052034v1_genomic	-	O25	H4	O25:H4	-	Based on 3 allele(s)	wzx:0.96;wzy:0.957;fliC:1;	O25-1-wzx-origin;O25-2-wzy-origin;H4-2-fliC-origin;	96.032;95.673;100;	100;100;100;	NZ_LS992180.1;NZ_LS992180.1;NZ_LS992180.1;	1936103-1937362;1939515-1940577;2147497-2148546;	1260;1063;1050;	v1.0 (11-03-2020)	-
GCF_900520365.1_ASM90052036v1_genomic	-	O25	H4	O25:H4	-	Based on 3 allele(s)	wzx:0.96;wzy:0.957;fliC:1;	O25-1-wzx-origin;O25-2-wzy-origin;H4-2-fliC-origin;	96.032;95.673;100;	100;100;100;	NZ_LS992192.1;NZ_LS992192.1;NZ_LS992192.1;	1913638-1914897;1917050-1918112;2163649-2164698;	1260;1063;1050;	v1.0 (11-03-2020)	-
GCF_900520385.1_ASM90052038v1_genomic	-	O89	H10	O89:H10	-	Based on 3 allele(s)	wzm:0.941;wzt:0.936;fliC:1;	O89-1-wzm-origin;O89-4-wzt;H10-17-fliC;	94.103;93.625;100;	100;100;100;	NZ_LS992185.1;NZ_LS992185.1;NZ_LS992185.1;	1416735-1417514;1417521-1418273;2965993-2967255;	780;753;1263;	v1.0 (11-03-2020)	High similarity O-antigen group 15:O89/O101/O162 as per A.Iguchi et.al (PMID: 25428893)
GCF_900520395.1_ASM90052039v1_genomic	-	O25	H4	O25:H4	-	Based on 3 allele(s)	wzx:0.96;wzy:0.957;fliC:1;	O25-1-wzx-origin;O25-2-wzy-origin;H4-2-fliC-origin;	96.032;95.673;100;	100;100;100;	NZ_LS992190.1;NZ_LS992190.1;NZ_LS992190.1;	1941315-1942574;1944727-1945789;2163824-2164873;	1260;1063;1050;	v1.0 (11-03-2020)	-
GCF_900618295.1_ecoli019_genomic	-	O64	H10	O64:H10	-	Based on 3 allele(s)	wzx:0.991;wzy:0.986;fliC:1;	O64-1-wzx-origin;O64-2-wzy-origin;H10-10-fliC;	99.065;98.618;100;	100;100;100;	NZ_LR130532.1;NZ_LR130532.1;NZ_LR130532.1;	3021199-3022471;3018919-3020131;2900829-2902090;	1284;1230;1262;	v1.0 (11-03-2020)	-
GCF_900622635.1_B36_genomic	-	O25	H4	O25:H4	-	Based on 3 allele(s)	wzx:0.96;wzy:0.957;fliC:1;	O25-1-wzx-origin;O25-2-wzy-origin;H4-2-fliC-origin;	96.032;95.673;100;	100;100;100;	NZ_LR130545.1;NZ_LR130545.1;NZ_LR130545.1;	3012374-3013633;3009159-3010221;2801190-2802239;	1260;1063;1050;	v1.0 (11-03-2020)	-
GCF_900622655.1_MS14385_genomic	-	O1	H6	O1:H6	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O1-1-wzx-origin;O1-7-wzy;H6-17-fliC;	100;100;99.637;	100;100;100;	NZ_LR130555.1;NZ_LR130555.1;NZ_LR130555.1;	1931824-1933050;1935318-1936322;2164919-2166565;	1227;1005;1653;	v1.0 (11-03-2020)	-
GCF_900622665.1_MS14386_genomic	-	O8	H23	O8:H23	-	Based on 3 allele(s)	wzm:1;wzt:1;fliC:1;	O8-16-wzm;O8-32-wzt;H23-2-fliC;	100;100;99.943;	100;100;100;	NZ_LR130552.1;NZ_LR130552.1;NZ_LR130552.1;	1851217-1852011;1852011-1853225;1988320-1990086;	795;1215;1767;	v1.0 (11-03-2020)	-
GCF_900622685.1_MS14387_genomic	-	O77/O17/O44/O106	H18	O77/O17/O44/O106:H18	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O77-1-wzx-origin/O17-1-wzx-origin;O77-3-wzy-inhouse/O17-2-wzy-origin;H18-1-fliC-origin;	100;100;100;	100;100;100;	NZ_LR130564.1;NZ_LR130564.1;NZ_LR130564.1;	1921641-1922876;1920268-1921599;2084427-2086091;	1236;1332;1665;	v1.0 (11-03-2020)	High similarity O-antigen group 9:O17/O44/O73/O77/O106 as per A.Iguchi et.al (PMID: 25428893)
GCF_900622695.1_MS14384_genomic	-	-	H18	-:H18	-	Based on 1 allele(s)	fliC:0.97;	H18-2-fliC;	97.187;	100;	NZ_LR130562.1;	2098387-2100057;	1671;	v1.0 (11-03-2020)	-
GCF_900635145.1_38490_G02_genomic	-	O66	H25	O66:H25	-	Based on 2 allele(s)	wzx:0.999;fliC:1;	O66-1-wzx-origin;H25-11-fliC;	99.925;100;	100;100;	NZ_LR134000.1;NZ_LR134000.1;	1751362-1752699;1900191-1901510;	1338;1320;	v1.0 (11-03-2020)	-
GCF_900635165.1_38670_F01_genomic	-	O2/O50	H4	O2/O50:H4	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O2-1-wzx-origin;O2-2-wzy-origin;H4-2-fliC-origin;	100;100;100;	100;100;100;	NZ_LR134031.1;NZ_LR134031.1;NZ_LR134031.1;	1964358-1965620;1967333-1968295;2160694-2161743;	1263;963;1050;	v1.0 (11-03-2020)	High similarity O-antigen group 7:O2/O50 as per A.Iguchi et.al (PMID: 25428893)
GCF_900635175.1_38936_C01_genomic	-	O84	H21	O84:H21	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:0.91;	O84-3-wzx;O84-2-wzy-origin;H21-11-fliC;	100;100;99.776;	100;100;91;	NZ_LR134075.1;NZ_LR134075.1;NZ_LR134075.1;	1738796-1740190;1742858-1744009;1843976-1845317;	1395;1152;1342;	v1.0 (11-03-2020)	-
GCF_900635185.1_39038_C01_genomic	-	O112	H18	O112:H18	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:0.98;	O112-1-wzx-origin;O112-4-wzy-origin;H18-2-fliC;	100;100;98.018;	100;100;100;	NZ_LR134079.1;NZ_LR134079.1;NZ_LR134079.1;	1980855-1982246;1982266-1983444;2126671-2128335;	1392;1179;1665;	v1.0 (11-03-2020)	-
GCF_900635205.1_39081_F01_genomic	-	O82	H19	O82:H19	-	Based on 3 allele(s)	wzx:0.999;wzy:1;fliC:1;	O82-1-wzx-origin;O82-2-wzy-origin;H19-2-fliC-origin;	99.919;100;100;	100;100;100;	NZ_LR134080.1;NZ_LR134080.1;NZ_LR134080.1;	1869745-1870973;1872144-1873226;1994654-1996495;	1230;1083;1842;	v1.0 (11-03-2020)	-
GCF_900635215.1_39859_D02_genomic	-	O38	H26	O38:H26	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:0.99;	O38-1-wzx-origin;O38-2-wzy-origin;H26-4-fliC;	100;100;98.805;	100;100;100;	NZ_LR134082.1;NZ_LR134082.1;NZ_LR134082.1;	1771284-1772591;1770054-1771280;1871562-1873234;	1308;1227;1673;	v1.0 (11-03-2020)	-
GCF_900635325.1_41556_D01_genomic	-	O115	H19	O115:H19	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O115-1-wzx-origin;O115-2-wzy-origin;H19-2-fliC-origin;	100;100;99.946;	100;100;100;	NZ_LR134092.1;NZ_LR134092.1;NZ_LR134092.1;	1942215-1943702;1944510-1945577;2127074-2128915;	1488;1068;1842;	v1.0 (11-03-2020)	-
GCF_900635635.1_31436_D01_genomic	-	O104	H12	O104:H12	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O104-1-wzx-origin;O104-3-wzy-origin;H12-4-fliC-origin;	100;100;100;	100;100;100;	NZ_LR134152.1;NZ_LR134152.1;NZ_LR134152.1;	1781539-1782834;1779217-1780329;1918007-1919794;	1296;1113;1788;	v1.0 (11-03-2020)	-
GCF_900636005.1_38389_A01_genomic	-	O169	H8	O169:H8	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O169-1-wzx-origin;O169-2-wzy-origin;H8-1-fliC-origin;	100;100;100;	100;100;100;	NZ_LR134209.1;NZ_LR134209.1;NZ_LR134209.1;	1795687-1796970;1786454-1787506;1963896-1965374;	1284;1053;1479;	v1.0 (11-03-2020)	High similarity O-antigen group 16:O169/O183 as per A.Iguchi et.al (PMID: 25428893)
GCF_900636045.1_38656_G02_genomic	-	O162/O101	H10	O162/O101:H10	-	Based on 3 allele(s)	wzm:1;wzt:1;fliC:1;	O162-1-wzm-origin;O162-2-wzt-origin;H10-17-fliC;	100;100;100;	100;100;100;	NZ_LR134216.1;NZ_LR134216.1;NZ_LR134216.1;	1766947-1767726;1767733-1768485;1891533-1892795;	780;753;1263;	v1.0 (11-03-2020)	High similarity O-antigen group 15:O89/O101/O162 as per A.Iguchi et.al (PMID: 25428893)
GCF_900636055.1_38656_H02_genomic	-	O134/O46	H35	O134/O46:H35	-	Based on 3 allele(s)	wzx:1;wzy:1;flkA:1;	O134-1-wzx-origin;O134-2-wzy-origin;H35-1-flkA-origin;	100;100;100;	100;100;100;	NZ_LR134220.1;NZ_LR134220.1;NZ_LR134220.1;	1840234-1841535;1842439-1843578;670366-671874;	1302;1140;1509;	v1.0 (11-03-2020)	High similarity O-antigen group 6:O46/O134 as per A.Iguchi et.al (PMID: 25428893)
GCF_900636075.1_38670_C01_genomic	-	O8	H51	O8:H51	-	Based on 3 allele(s)	wzm:1;wzt:1;fliC:1;	O8-14-wzm;O8-30-wzt;H51-2-fliC-origin;	100;100;100;	100;100;100;	NZ_LR134222.1;NZ_LR134222.1;NZ_LR134222.1;	1802901-1803695;1803695-1804909;1926717-1928534;	795;1215;1818;	v1.0 (11-03-2020)	-
GCF_900636105.1_38936_F01_genomic	-	O88	H25	O88:H25	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O88-1-wzx-origin;O88-2-wzy-origin;H25-2-fliC-origin;	100;100;100;	100;100;100;	NZ_LR134226.1;NZ_LR134226.1;NZ_LR134226.1;	1758899-1760356;1761285-1762559;1876815-1878146;	1458;1275;1332;	v1.0 (11-03-2020)	-
GCF_900636115.1_39038_A01_genomic	-	O110	H39	O110:H39	-	Based on 3 allele(s)	wzx:1;wzy:0.999;fliC:1;	O110-1-wzx-origin;O110-2-wzy-origin;H39-1-fliC-origin;	100;99.917;100;	100;100;100;	NZ_LR134227.1;NZ_LR134227.1;NZ_LR134227.1;	1749137-1750387;1751512-1752718;1875289-1876587;	1251;1207;1299;	v1.0 (11-03-2020)	-
GCF_900636125.1_38977_C01_genomic	-	O42/O28	H4	O42/O28:H4	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:0.99;	O42-2-wzx-origin/O28-2-wzx-origin;O42-3-wzy-origin/O28-5-wzy-origin;H4-3-fliC-origin;	100;100;99.429;	100;100;100;	NZ_LR134228.1;NZ_LR134228.1;NZ_LR134228.1;	1890512-1891582;1892754-1894133;1990697-1991746;	1071;1380;1050;	v1.0 (11-03-2020)	High similarity O-antigen group 2:O28/O42 as per A.Iguchi et.al (PMID: 25428893)
GCF_900636145.1_39111_A02_genomic	-	O87	H12	O87:H12	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O87-1-wzx-origin;O87-2-wzy-origin;H12-4-fliC-origin;	100;100;100;	100;100;100;	NZ_LR134231.1;NZ_LR134231.1;NZ_LR134231.1;	1731090-1732241;1734124-1735278;1852373-1854160;	1152;1155;1788;	v1.0 (11-03-2020)	-
GCF_900636175.1_39130_G01_genomic	-	O125	H19	O125:H19	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O125-3-wzx-origin;O125-4-wzy-origin;H19-4-fliC;	100;100;99.945;	100;100;100;	NZ_LR134234.1;NZ_LR134234.1;NZ_LR134234.1;	1272896-1274167;1269809-1271131;1138632-1140463;	1272;1323;1832;	v1.0 (11-03-2020)	-
GCF_900636195.1_39220_B01_genomic	-	O8	H4	O8:H4	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O8-6-wzx-origin;O8-8-wzy-origin;H4-2-fliC-origin;	100;100;100;	100;100;100;	NZ_LR134236.1;NZ_LR134236.1;NZ_LR134236.1;	1828266-1829516;1830431-1831681;1990329-1991378;	1251;1251;1050;	v1.0 (11-03-2020)	-
GCF_900636215.1_39282_G02_genomic	-	O22	H1	O22:H1	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O22-2-wzx-origin;O22-3-wzy-origin;H1-1-fliC-origin;	100;100;100;	100;100;100;	NZ_LR134237.1;NZ_LR134237.1;NZ_LR134237.1;	1973437-1974654;1970505-1971740;2184269-2186056;	1218;1236;1788;	v1.0 (11-03-2020)	-
GCF_900636235.1_39610_B01_genomic	-	O100	H2	O100:H2	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O100-1-wzx-origin;O100-2-wzy-origin;H2-6-fliC;	100;100;100;	100;100;100;	NZ_LR134239.1;NZ_LR134239.1;NZ_LR134239.1;	1757911-1759152;1760366-1761535;1863304-1864792;	1242;1170;1489;	v1.0 (11-03-2020)	-
GCF_900636245.1_39610_F01_genomic	-	O107/O117	H27	O107/O117:H27	-	Based on 3 allele(s)	wzx:0.999;wzy:1;fliC:1;	O107-1-wzx-origin;O107-2-wzy-origin;H27-11-fliC;	99.918;100;100;	100;100;100;	NZ_LR134240.1;NZ_LR134240.1;NZ_LR134240.1;	1792864-1794082;1794075-1795397;1908944-1910404;	1219;1323;1461;	v1.0 (11-03-2020)	High similarity O-antigen group 8:O107/O117 as per A.Iguchi et.al (PMID: 25428893)
GCF_900636295.1_40295_G02_genomic	-	O40	H4	O40:H4	-	Based on 3 allele(s)	wzx:0.999;wzy:0.999;fliC:0.99;	O40-6-wzx;O40-7-wzy;H4-3-fliC-origin;	99.922;99.917;99.143;	100;100;100;	NZ_LR134247.1;NZ_LR134247.1;NZ_LR134247.1;	1807413-1808692;1805012-1806216;2998449-2999498;	1281;1206;1050;	v1.0 (11-03-2020)	-
GCF_900636305.1_40415_B02_genomic	-	O7	-	O7:-	-	Based on 2 allele(s)	wzx:1;wzy:1;	O7-14-wzx;O7-39-wzy;	100;100;	100;100;	NZ_LR134248.1;NZ_LR134248.1;	1776849-1778280;1781985-1782711;	1432;727;	v1.0 (11-03-2020)	-
GCF_900636595.1_42925_A01_genomic	-	O80	H26	O80:H26	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O80-1-wzx-origin;O80-2-wzy-origin;H26-4-fliC;	100;100;100;	100;100;100;	NZ_LR134295.1;NZ_LR134295.1;NZ_LR134295.1;	1763272-1764492;1768183-1769409;1901226-1902898;	1221;1227;1673;	v1.0 (11-03-2020)	-
GCF_900636605.1_42912_F02_genomic	-	O41	H40	O41:H40	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O41-1-wzx-origin;O41-2-wzy-origin;H40-2-fliC-origin;	100;100;100;	100;100;100;	NZ_LR134296.1;NZ_LR134296.1;NZ_LR134296.1;	1732213-1733532;1735748-1736944;1872520-1873998;	1320;1197;1479;	v1.0 (11-03-2020)	-
GCF_900636785.1_44257_F01_genomic	-	O113	H21	O113:H21	-	Based on 3 allele(s)	wzx:0.999;wzy:1;fliC:1;	O113-3-wzx;O113-2-wzy-origin;H21-12-fliC;	99.859;100;100;	100;100;100;	NZ_LR134311.1;NZ_LR134311.1;NZ_LR134311.1;	1875916-1877337;1878275-1879462;2010059-2011534;	1422;1188;1476;	v1.0 (11-03-2020)	-
GCF_900636795.1_44087_H02_genomic	-	O64	H19	O64:H19	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:0.98;	O64-1-wzx-origin;O64-2-wzy-origin;H19-4-fliC;	100;100;98.308;	100;100;100;	NZ_LR134315.1;NZ_LR134315.1;NZ_LR134315.1;	1748861-1750144;1751219-1752448;1849641-1851472;	1284;1230;1832;	v1.0 (11-03-2020)	-
GCF_900699165.1_39282_E01-4_genomic	-	O15	H10	O15:H10	-	Based on 3 allele(s)	wzx:1;wzy:0.998;fliC:1;	O15-5-wzx;O15-11-wzy;H10-4-fliC;	100;99.83;100;	100;100;100;	NZ_LR217818.1;NZ_LR217818.1;NZ_LR217818.1;	3414404-3415648;3412193-3413371;3264753-3266014;	1245;1179;1262;	v1.0 (11-03-2020)	-
GCF_900747775.1_VREC0761_Chromosome_genomic	-	O11	H25	O11:H25	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O11-3-wzx;O11-7-wzy;H25-7-fliC;	100;100;99.749;	100;100;100;	NZ_LR536430.1;NZ_LR536430.1;NZ_LR536430.1;	4895696-4896931;4897662-4898897;952218-953414;	1236;1236;1197;	v1.0 (11-03-2020)	-
GCF_900747785.1_VREC0864_Chromosome_genomic	-	-	H35	-:H35	-	Based on 1 allele(s)	flkA:1;	H35-1-flkA-origin;	100;	100;	NZ_LR536431.1;	683638-685146;	1509;	v1.0 (11-03-2020)	-
GCF_901733115.1_Escherichia_coli_MAD_genomic	-	O8	H9	O8:H9	-	Based on 3 allele(s)	wzx:0.999;wzy:1;fliC:1;	O8-5-wzx-origin;O8-7-wzy-origin;H9-1-fliC-origin;	99.916;100;99.95;	100;100;100;	NZ_LR595691.1;NZ_LR595691.1;NZ_LR595691.1;	2149178-2150365;2150355-2151596;2039975-2041987;	1188;1242;2013;	v1.0 (11-03-2020)	-
GCF_902703415.1_Combinated_assembly_ONT_-_Illumina_genomic	-	O2/O50	H4	O2/O50:H4	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O2-1-wzx-origin;O2-2-wzy-origin;H4-2-fliC-origin;	100;100;100;	100;100;100;	NZ_LR740758.1;NZ_LR740758.1;NZ_LR740758.1;	2113471-2114733;2110796-2111758;1284732-1285781;	1263;963;1050;	v1.0 (11-03-2020)	High similarity O-antigen group 7:O2/O50 as per A.Iguchi et.al (PMID: 25428893)
GCF_902705295.2_Combinated_assembly_ONT-Illumina_-_2022_update_genomic	-	O2/O50	H5	O2/O50:H5	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O2-1-wzx-origin;O2-11-wzy;H5-2-fliC-origin;	100;100;100;	100;100;100;	NZ_LR740776.1;NZ_LR740776.1;NZ_LR740776.1;	2180607-2181869;2177932-2178894;1951315-1952625;	1263;963;1311;	v1.0 (11-03-2020)	High similarity O-antigen group 7:O2/O50 as per A.Iguchi et.al (PMID: 25428893)
GCF_902810275.1_SC422_genomic	-	O39	H21	O39:H21	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O39-3-wzx;O39-4-wzy;H21-12-fliC;	100;100;100;	100;100;100;	NZ_LR778143.1;NZ_LR778143.1;NZ_LR778143.1;	3425479-3426957;3428950-3430197;3535571-3537046;	1479;1248;1476;	v1.0 (11-03-2020)	-
GCF_902810285.1_SC406_genomic	-	O39	H21	O39:H21	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O39-3-wzx;O39-4-wzy;H21-12-fliC;	100;100;100;	100;100;100;	NZ_LR778140.1;NZ_LR778140.1;NZ_LR778140.1;	1945682-1947160;1949153-1950400;2055773-2057248;	1479;1248;1476;	v1.0 (11-03-2020)	-
GCF_902810295.1_SC407_genomic	-	O39	H21	O39:H21	-	Based on 3 allele(s)	wzx:0.999;wzy:1;fliC:1;	O39-3-wzx;O39-4-wzy;H21-12-fliC;	99.932;100;100;	100;100;100;	NZ_LR778141.1;NZ_LR778141.1;NZ_LR778141.1;	1691864-1693342;1688624-1689871;1540289-1541764;	1479;1248;1476;	v1.0 (11-03-2020)	-
GCF_902810315.1_SC434_genomic	-	O71	H27	O71:H27	-	Based on 3 allele(s)	wzx:0.997;wzy:0.995;fliC:1;	O71-1-wzx-origin;O71-2-wzy-origin;H27-7-fliC;	99.686;99.535;100;	100;100;100;	NZ_LR778142.1;NZ_LR778142.1;NZ_LR778142.1;	2516203-2517477;2513509-2514798;2359581-2360957;	1275;1290;1377;	v1.0 (11-03-2020)	-
GCF_902810325.1_SC423_genomic	-	-	H7	-:H7	-	Based on 1 allele(s)	fliC:1;	H7-6-fliC-origin;	100;	100;	NZ_LR778145.1;	2242220-2243977;	1758;	v1.0 (11-03-2020)	-
GCF_902810335.1_SC418_genomic	-	-	H48	-:H48	-	Based on 1 allele(s)	fliC:0.99;	H48-2-fliC;	98.731;	100;	NZ_LR778147.1;	2697264-2698760;	1497;	v1.0 (11-03-2020)	-
GCF_902810345.1_SC455_genomic	-	O71	H27	O71:H27	-	Based on 3 allele(s)	wzx:0.997;wzy:0.995;fliC:1;	O71-1-wzx-origin;O71-2-wzy-origin;H27-7-fliC;	99.686;99.535;100;	100;100;100;	NZ_LR778146.1;NZ_LR778146.1;NZ_LR778146.1;	612774-614048;615453-616742;769297-770673;	1275;1290;1377;	v1.0 (11-03-2020)	-
GCF_902810365.1_SC487_genomic	-	O149	H8	O149:H8	-	Based on 3 allele(s)	wzx:1;wzy:0.999;fliC:1;	O149-1-wzx-origin;O149-2-wzy-origin;H8-1-fliC-origin;	100;99.906;100;	100;100;100;	NZ_LR778149.1;NZ_LR778149.1;NZ_LR778149.1;	81961-83145;83996-85060;192393-193871;	1185;1065;1479;	v1.0 (11-03-2020)	-
GCF_902810375.1_SC492_genomic	-	O112	H19	O112:H19	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O112-6-wzx;O112-7-wzy;H19-4-fliC;	100;100;99.945;	100;100;100;	NZ_LR778150.1;NZ_LR778150.1;NZ_LR778150.1;	1931369-1932760;1932780-1933958;2044847-2046678;	1392;1179;1832;	v1.0 (11-03-2020)	-
GCF_902810385.1_SC475_genomic	-	O130	H11	O130:H11	-	Based on 3 allele(s)	wzx:1;wzy:0.996;fliC:1;	O130-1-wzx-origin;O130-2-wzy-origin;H11-4-fliC;	100;99.552;100;	100;100;100;	NZ_LR778148.1;NZ_LR778148.1;NZ_LR778148.1;	4142605-4143879;4139512-4140627;4019455-4020913;	1275;1116;1459;	v1.0 (11-03-2020)	-
GCF_902810395.1_SC477_genomic	-	O71	H27	O71:H27	-	Based on 3 allele(s)	wzx:0.997;wzy:0.995;fliC:1;	O71-1-wzx-origin;O71-2-wzy-origin;H27-7-fliC;	99.686;99.535;100;	100;100;100;	NZ_LR778152.1;NZ_LR778152.1;NZ_LR778152.1;	612956-614230;615635-616924;769479-770855;	1275;1290;1377;	v1.0 (11-03-2020)	-
GCF_902810405.1_SC480_genomic	-	O168	H16	O168:H16	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O168-1-wzx-origin;O168-2-wzy-origin;H16-27-fliC;	100;100;100;	100;100;100;	NZ_LR778153.1;NZ_LR778153.1;NZ_LR778153.1;	2107414-2108685;2111102-2112334;2220927-2222501;	1272;1233;1575;	v1.0 (11-03-2020)	-
GCF_902810415.1_SC476_genomic	-	-	H11	-:H11	-	Based on 1 allele(s)	fliC:1;	H11-6-fliC;	100;	100;	NZ_LR778151.1;	1816409-1817867;	1459;	v1.0 (11-03-2020)	-
GCF_902825205.1_SC467_genomic	-	-	H16	-:H16	-	Based on 1 allele(s)	fliC:1;	H16-27-fliC;	100;	100;	NZ_LR782232.1;	2213518-2215092;	1575;	v1.0 (11-03-2020)	-
GCF_904425475.1_MG1655_genomic	-	O16	H48	O16:H48	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O16-1-wzx-origin;O16-2-wzy-origin;H48-1-fliC-origin;	100;100;100;	100;100;100;	NZ_LR881938.1;NZ_LR881938.1;NZ_LR881938.1;	2091830-2093077;2089553-2090719;1985603-1987099;	1248;1167;1497;	v1.0 (11-03-2020)	-
GCF_904426485.1_2015-01-2097_genomic	-	O9	H4	O9:H4	-	Based on 3 allele(s)	wzm:1;wzt:1;fliC:1;	O9-14-wzm;O9-19-wzt;H4-15-fliC;	100;100;99.715;	100;100;100;	NZ_LR881940.1;NZ_LR881940.1;NZ_LR881940.1;	1740120-1740905;1740908-1742203;1851208-1852260;	786;1296;1053;	v1.0 (11-03-2020)	-
GCF_904711265.1_2014-01-7375_genomic	-	O23	H16	O23:H16	-	Based on 3 allele(s)	wzx:1;wzy:0.999;fliC:1;	O23-1-wzx-origin;O23-2-wzy-origin;H16-25-fliC;	100;99.903;100;	100;100;100;	NZ_LR882057.1;NZ_LR882057.1;NZ_LR882057.1;	1919517-1920722;1917653-1918678;2057488-2059062;	1206;1026;1575;	v1.0 (11-03-2020)	-
GCF_904711295.1_2015-01-466_genomic	-	O89	H9	O89:H9	-	Based on 3 allele(s)	wzm:0.941;wzt:0.936;fliC:1;	O89-1-wzm-origin;O89-4-wzt;H9-3-fliC;	94.103;93.625;100;	100;100;100;	NZ_LR882052.1;NZ_LR882052.1;NZ_LR882052.1;	3229295-3230074;3230081-3230833;1849338-1851350;	780;753;2013;	v1.0 (11-03-2020)	High similarity O-antigen group 15:O89/O101/O162 as per A.Iguchi et.al (PMID: 25428893)
GCF_904711305.1_2016-02-324_genomic	-	O8	H12	O8:H12	-	Based on 3 allele(s)	wzm:1;wzt:1;fliC:1;	O8-14-wzm;O8-30-wzt;H12-4-fliC-origin;	100;100;100;	100;100;100;	NZ_LR882050.1;NZ_LR882050.1;NZ_LR882050.1;	99799-100593;100593-101807;239861-241648;	795;1215;1788;	v1.0 (11-03-2020)	-
GCF_904799825.1_2016-17-292_genomic	-	O8	H9	O8:H9	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O8-5-wzx-origin;O8-7-wzy-origin;H9-1-fliC-origin;	100;100;100;	100;100;100;	NZ_LR882493.1;NZ_LR882493.1;NZ_LR882493.1;	2775397-2776584;2776574-2777815;2656481-2658493;	1188;1242;2013;	v1.0 (11-03-2020)	-
