Gene	DRR381601_assembly	DRR381603_assembly	DRR381607_assembly	DRR381616_assembly	DRR381634_assembly	DRR381635_assembly	DRR381661_assembly	DRR381665_assembly	DRR381669_assembly	DRR381701_assembly	DRR381723_assembly	DRR381735_assembly	DRR381740_assembly	DRR381743_assembly	DRR381744_assembly	DRR381745_assembly	DRR381749_assembly	SRR10119255_assembly	SRR10119414_assembly	SRR10337442_assembly	SRR10506462_assembly	SRR10520171_assembly	SRR13160357_assembly	SRR13160359_assembly	SRR13160360_assembly	SRR13167188_assembly	SRR14419375_assembly	SRR14419377_assembly	SRR14419379_assembly	SRR14419381_assembly	SRR14419383_assembly	SRR14419387_assembly	SRR1509643_assembly	SRR15277995_assembly	SRR15277999_assembly	SRR15376141_assembly	SRR15376142_assembly	SRR15376143_assembly	SRR15376144_assembly	SRR15376145_assembly	SRR15376146_assembly	SRR15376147_assembly	SRR15376149_assembly	SRR15376150_assembly	SRR15376151_assembly	SRR15376152_assembly	SRR15376153_assembly	SRR15376154_assembly	SRR15415532_assembly	SRR15415538_assembly	SRR15415539_assembly	SRR15415540_assembly	SRR15415542_assembly	SRR15415547_assembly	SRR15415549_assembly	SRR15415554_assembly	SRR15415555_assembly	SRR15415556_assembly	SRR15415557_assembly	SRR15415573_assembly	SRR15415574_assembly	SRR15415578_assembly	SRR15415580_assembly	SRR15415610_assembly	SRR15415611_assembly	SRR15415613_assembly	SRR15415620_assembly	SRR15415621_assembly	SRR15415622_assembly	SRR15415624_assembly	SRR15674630_assembly	SRR1714120_assembly	SRR23929852_assembly	SRR25510170_assembly	SRR25523643_assembly	SRR25523645_assembly	SRR25551086_assembly	SRR25603927_assembly	SRR25603929_assembly	SRR25603930_assembly	SRR2914453_assembly	SRR2914455_assembly	SRR3180501_assembly	SRR3180502_assembly	SRR3180707_assembly	SRR3191403_assembly	SRR3195765_assembly	SRR3195836_assembly	SRR3195839_assembly	SRR3195840_assembly	SRR3195841_assembly	SRR3195851_assembly	SRR3195852_assembly	SRR3205742_assembly	SRR3205757_assembly	SRR3224568_assembly	SRR3224814_assembly	SRR427084_assembly	SRR4301494_assembly	SRR4301497_assembly	SRR4301513_assembly	SRR4301514_assembly	SRR4301519_assembly	SRR4301521_assembly	SRR4301522_assembly	SRR4301525_assembly	SRR4301527_assembly	SRR4301531_assembly	SRR4301544_assembly	SRR4301548_assembly	SRR4301554_assembly	SRR4301555_assembly	SRR4301562_assembly	SRR4301564_assembly	SRR4301569_assembly	SRR4301571_assembly	SRR4301574_assembly	SRR4301577_assembly	SRR4301579_assembly	SRR4301588_assembly	SRR5413253_assembly	SRR5864678_assembly	SRR5870510_assembly	SRR6118141_assembly	SRR6118142_assembly	SRR6373397_assembly	SRR6929601_assembly	SRR6929602_assembly	SRR6929603_assembly	SRR6929604_assembly	SRR6929605_assembly	SRR6929606_assembly	SRR6929607_assembly	SRR6929608_assembly	SRR6929609_assembly	SRR6929610_assembly	SRR6929611_assembly	SRR6929612_assembly	SRR6929613_assembly	SRR6929614_assembly	SRR6929615_assembly	SRR6929616_assembly	SRR6929617_assembly	SRR6929618_assembly	SRR6929619_assembly	SRR6929620_assembly	SRR6929621_assembly	SRR6929622_assembly	SRR6929623_assembly	SRR6929624_assembly	SRR6929625_assembly	SRR6929626_assembly	SRR6929627_assembly	SRR6929628_assembly	SRR6929629_assembly	SRR6929630_assembly	SRR6929631_assembly	SRR6929632_assembly	SRR6929633_assembly	SRR6929634_assembly	SRR6929635_assembly	SRR6929636_assembly	SRR6929637_assembly	SRR6929638_assembly	SRR6929639_assembly	SRR7439153_assembly	SRR7460819_assembly	SRR7896257_assembly	SRR8192791_assembly	SRR8292155_assembly	SRR941218_assembly	SRR9694420_assembly	SRR9994124_assembly	SRR9994125_assembly	SRR9994127_assembly	total_presence	presence_fraction
group_1123	1	1	1	0	1	1	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	0	0	1	0	1	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	1	1	1	1	0	1	0	0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	0	0	1	1	0	1	0	0	1	0	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	1	1	0	1	0	1	0	1	0	0	0	85	0.4857142857142857
group_2309	0	0	0	1	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	1	1	1	0	0	0	1	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	1	1	0	1	1	1	0	1	1	0	0	1	1	1	0	1	1	1	1	1	0	0	0	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	0	1	1	0	0	0	1	0	0	1	1	0	1	0	1	0	1	0	0	1	0	84	0.48
group_2308	0	0	0	1	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	1	1	1	0	0	0	1	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	1	1	0	1	1	1	0	1	1	0	0	1	1	1	0	1	1	1	1	1	0	0	0	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	0	1	1	0	0	0	1	0	0	1	1	0	1	0	1	0	1	0	0	1	0	84	0.48
tuf~~~tufA_E379K	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	1	0	0	1	1	1	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	1	1	1	1	1	0	1	1	0	1	1	1	0	1	0	0	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	1	1	1	1	1	1	0	1	1	1	1	0	0	1	0	1	0	0	0	83	0.4742857142857143
tufA_E379K	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	1	0	0	1	1	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	1	1	1	1	1	0	1	1	0	1	1	1	0	1	0	0	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	1	1	1	1	1	1	0	1	1	1	1	0	0	1	0	1	0	0	0	82	0.4685714285714286
group_1735	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	0	1	0	0	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	1	1	0	0	1	0	1	1	1	1	1	1	1	0	0	1	1	1	0	1	0	0	1	0	0	0	1	1	1	1	0	0	0	0	1	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	1	1	0	1	1	0	0	1	0	1	1	1	0	0	0	0	0	82	0.4685714285714286
group_1066	1	1	1	1	1	1	0	0	1	1	1	1	1	0	1	0	1	1	0	0	1	1	0	1	1	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	1	0	0	0	0	1	0	1	0	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	1	1	1	0	1	0	1	1	1	0	1	0	1	1	1	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	0	1	1	1	1	1	1	0	1	1	0	1	0	1	0	82	0.4685714285714286
group_739	1	1	1	1	0	1	0	0	1	0	0	1	1	1	1	1	0	1	1	0	1	1	0	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0	1	0	0	1	1	1	0	0	1	0	0	1	0	1	1	1	0	1	0	1	1	1	1	1	1	1	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	1	1	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	1	0	1	0	0	0	0	0	82	0.4685714285714286
group_1657	1	1	1	0	1	1	0	0	1	0	0	1	1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	0	0	1	1	0	0	0	1	1	0	1	1	0	1	1	0	1	1	0	0	1	1	1	1	1	1	1	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	1	1	1	0	1	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	81	0.46285714285714286
group_1156	0	1	1	0	0	1	1	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	1	1	0	1	1	1	1	0	0	0	1	0	1	1	0	0	0	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	0	0	0	1	1	0	1	1	1	0	1	0	0	1	1	0	1	0	0	0	0	1	0	1	1	1	1	1	1	0	1	0	0	1	1	0	1	0	0	0	1	1	0	1	0	1	0	0	1	1	0	1	1	1	0	1	1	0	1	1	0	1	1	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	81	0.46285714285714286
group_1706	0	0	0	1	1	0	1	1	0	1	1	0	0	0	0	0	1	1	0	0	1	0	0	1	1	1	0	0	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0	1	0	0	1	1	1	0	0	1	0	0	1	0	0	1	1	0	0	0	1	1	1	1	1	1	1	0	0	1	0	1	0	1	0	0	1	0	0	0	1	1	1	1	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	0	1	0	0	1	1	0	0	0	0	0	80	0.45714285714285713
group_1477	1	1	1	1	1	1	0	0	1	1	1	1	1	0	1	1	1	1	0	0	1	1	0	1	1	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	1	0	0	0	0	0	0	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	1	1	1	0	1	0	1	1	0	0	0	0	1	1	1	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	0	1	1	1	1	1	1	0	1	1	0	1	0	1	0	80	0.45714285714285713
repE	1	1	1	1	1	1	0	0	1	0	0	1	1	1	1	1	0	0	1	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	1	1	1	1	0	0	1	0	1	0	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	1	1	0	1	1	0	1	1	1	1	0	1	1	1	1	0	0	1	1	0	1	0	0	0	1	0	1	1	1	80	0.45714285714285713
group_612	1	1	1	0	1	0	0	0	1	0	0	1	1	0	1	0	1	0	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	0	0	1	1	0	0	0	1	1	0	1	1	0	1	1	0	1	1	0	0	1	1	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	1	1	1	0	1	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	80	0.45714285714285713
group_1711	1	1	1	1	1	1	0	0	1	0	0	0	1	1	1	1	1	1	1	1	0	1	0	1	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	1	1	1	1	0	1	1	0	0	1	1	1	0	0	0	1	0	0	0	0	1	1	1	1	1	0	1	0	0	1	1	1	1	1	1	1	0	0	0	1	0	1	1	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	1	1	1	1	1	0	0	0	1	0	1	0	0	0	0	1	1	1	79	0.4514285714285714
group_1659	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	0	1	0	0	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	1	0	1	1	1	1	1	1	1	0	0	1	1	1	0	1	0	0	1	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	1	1	0	1	1	0	0	1	0	1	1	1	0	0	0	0	0	79	0.4514285714285714
group_1416	0	1	0	0	1	1	0	0	0	0	1	1	0	0	1	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	1	1	0	1	1	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	1	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	0	1	1	1	0	0	0	1	0	0	1	1	79	0.4514285714285714
group_815	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	0	1	0	0	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	1	0	1	1	1	1	1	1	1	0	0	1	1	1	0	1	0	0	1	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	1	1	0	1	1	0	0	1	0	1	1	1	0	0	0	0	0	79	0.4514285714285714
group_662	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	0	1	0	0	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	1	0	1	1	1	1	1	1	1	0	0	1	1	1	0	1	0	0	1	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	1	1	0	1	1	0	0	1	0	1	1	1	0	0	0	0	0	79	0.4514285714285714
group_1866	1	0	1	0	0	1	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	1	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	1	1	1	0	0	0	0	0	0	1	1	0	1	1	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	0	0	0	1	0	0	1	1	0	0	0	0	1	1	0	1	1	1	78	0.44571428571428573
group_1744	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	0	0	1	0	0	1	0	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	1	0	1	0	0	0	1	0	1	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	0	1	1	1	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	78	0.44571428571428573
group_2417	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	1	0	0	0	1	0	0	1	0	1	1	0	1	0	1	1	1	1	1	1	1	1	0	0	0	0	1	0	1	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	1	1	1	1	1	0	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	0	0	0	77	0.44
group_1592	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	1	1	0	1	0	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	0	0	1	1	0	0	0	1	1	0	0	1	0	0	1	0	0	1	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	1	0	1	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	1	1	0	1	1	0	0	1	0	1	0	1	0	0	0	0	0	77	0.44
group_1179	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	0	0	1	0	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	0	1	1	1	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	76	0.4342857142857143
group_2693	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	1	1	0	1	1	1	0	0	1	0	0	1	1	1	0	1	1	1	1	1	0	1	0	1	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	1	1	1	1	0	0	0	1	0	0	1	1	0	0	0	0	1	1	1	0	1	1	75	0.42857142857142855
group_1596	1	1	1	1	1	0	0	0	1	0	1	0	1	1	1	1	1	0	0	0	1	0	0	1	0	1	0	0	1	1	1	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	1	0	1	1	0	0	0	0	0	0	1	0	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	1	1	0	1	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	1	0	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	0	1	1	0	1	0	0	1	0	1	0	0	1	0	1	1	0	1	0	0	0	1	0	74	0.4228571428571429
group_1906	1	1	1	0	1	1	0	0	1	0	1	1	1	1	1	1	1	0	1	0	1	0	0	1	1	1	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	0	0	0	1	1	0	1	0	1	1	1	0	1	0	1	1	1	1	1	1	1	0	0	0	1	1	0	1	1	1	1	1	0	1	1	0	0	1	0	0	1	1	1	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	1	0	0	0	1	0	0	0	0	0	73	0.41714285714285715
group_1530	1	1	1	0	0	1	0	0	1	0	0	1	1	1	1	1	0	1	1	1	0	1	1	1	0	1	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	0	0	1	0	0	0	1	0	0	1	0	0	1	1	1	1	0	0	0	1	1	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0	0	73	0.41714285714285715
group_1932	1	1	1	1	0	1	0	1	1	0	0	1	1	1	1	1	1	0	0	0	1	0	0	0	0	1	0	0	0	1	1	1	1	0	0	0	0	1	0	0	1	1	0	1	1	1	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	1	1	0	0	0	0	1	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	1	0	0	0	1	1	0	1	1	1	1	0	1	1	1	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	72	0.4114285714285714
group_1508	0	0	1	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	1	0	1	1	1	0	1	1	0	1	1	1	1	1	0	0	0	1	0	0	1	1	0	1	0	1	0	1	1	1	0	1	72	0.4114285714285714
group_1943	1	1	1	0	1	1	0	0	1	0	0	1	1	1	1	1	1	1	1	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	1	1	1	0	0	1	0	1	1	1	1	0	0	0	1	0	0	0	0	1	1	1	1	0	0	1	0	0	1	1	1	1	1	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	1	1	0	1	1	0	0	0	0	1	0	1	0	1	0	0	0	70	0.4
group_2692	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	1	1	0	1	1	1	0	0	1	0	0	1	1	1	0	1	1	1	1	1	0	0	0	1	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	1	1	1	1	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	1	1	69	0.3942857142857143
group_1941	0	0	1	1	1	1	0	0	1	0	1	0	0	0	0	0	1	1	0	1	1	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	1	1	0	1	1	0	1	0	0	1	0	0	1	1	0	0	0	0	1	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	0	1	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	1	1	1	0	1	0	1	0	1	0	1	0	69	0.3942857142857143
